audio_file|text
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_GENE_01922.wav|शिवाय सर्व सण सारखेच असून मानवता हा एकच धर्म असल्याची जाणीव यामुळे वृद्धिंगत होते, अशी माहिती धामणेकर कुटुंबीयांनी दिली.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_01488.wav|स्वतंत्र भारतातील नव्या युवा वर्गाला यामुळे अर्थातच राजकीय अवकाश प्राप्त झाले. अशा लोकशाहीची व्याप्ती वाढवणाऱ्या बदलामुळे भारतीय लोकशाही जगातील सर्वांत मोठी लोकशाही मानली जाते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_05009.wav|दिष्ट विद्युतधारा बाहेरील परिपथात दिशा बदलत नाही. त्यासाठी विद्युत चलित्रासाठी जसे दुभंगलेले कडे वापरले, तसेच एक दुभंगलेले कडे आसावर बसवलेले असते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_HEAL_00521.wav|मानसिक आजार व झोप न येणे या रुग्नांसाठी अल्प्रालोलम ही गोळी डॉक्टरांच्या सल्ल्यानं अल्प प्रमाणात देण्यात येत
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_02970.wav|त्याचे पूर्वीचे नाव ब्रह्मदेश बर्मा असे होते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_02262.wav|ब्राझीलचा पूर्वभाग लोहखनिज, मंगनीज, निकेल, तांबे, बॉक्साईट इत्यादी खनिज संपत्तीने संपन्न आहे.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_WEAT_01113.wav|गडावर हरणाई मातेचे मंदिर असून 25पंचवीस - 30तीस पंचवीस तीस लोक आरामात बसू शकतील एवढे बंदिस्त सभागृह आहे.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_AGRI_04232.wav|जास्तीची फुले येण्यासाठी हुंडी फोडावी, मुळ्या मोकळ्या कराव्यात. काही वेळा मुळ्यांची छाटणीसुद्धा करतात.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_OTHE_04166.wav|पाण्यासाठी मैलोन्मैल पायपीट, नेत्यांना रोज साकडं तरीही कोणी ढुंकून पाहत नाही
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_03774.wav|1946एकोणीशे शेहचाळीस मध्ये डॉ. राम मनोहर लोहिया यांच्या नेतृत्वाखाली सविनय कायदेभंगाचे आंदोलन झाले. लोहियांना पोर्तुगीज सरकारने पकडून हद्दपार केले.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_WEAT_02065.wav|'लौंग लाची'नंतर, नेहा कक्कर आणि टोनी कक्करच्या 'मिले हो तुम हमको' या गाण्याला यूट्यूबवर 864आठशे चौसष्ट मिलियन वेळा पाहण्यात आलं आहे.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_GENE_01249.wav|मालवणच्या बालसन्मित्र या पारुजी नारायण मिसाळ यांच्या पाक्षिकात त्यांच्या बालकथा, कविता आणि अन्य लेख प्रसिद्ध व्हायचे.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_HEAL_03897.wav|ज्या ठिकाणी रक्तपुरवठा पुरेसा असेल त्या ठिकाणी ही पसरण्याची प्रक्रिया थांबते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_GENE_01580.wav|या समारंभात, कपील देव, रियो फर्नांडीज, अनुष्का शंकर आणि जो राईट यासारखे संगीत आणि खेळ जगतातील काही खेळाडू उपस्थित राहतील.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_AGRI_04052.wav|डाळिंब पिकाच्या सर्वच भागांवर रोग व किडीचा प्रादुर्भाव दिसून येतो.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_GENE_01245.wav|त्यातील एक भाग ज्यूंनी ताब्यात घेऊन तिथे इस्राएल हे राष्ट्र वसवले.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_01150.wav|ती त्या-त्या ग्रंथाच्या वाचनास मदत करणारी असते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_GENE_02925.wav|भटकंती मालिका करत असतानाच हा गूढ अगम्य आणि नैसर्गिक आश्चर्याने नटलेला महाराष्ट्र फिरायचा अशी कल्पना होती, असे दिग्दर्शक संतोष कोल्हे यांनी सांगितले.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_EDUC_01070.wav|प्रांजली निफाडकरचा अपघात आणि निफाडकर सरांनी केलेले आवाहन याची चर्चा ताजीच होती
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_03680.wav|ठिकठिकाणी परदेशी कापडांच्या होळ्या भडकू लागल्या.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_00551.wav|हा एक गद्यपद्यमिश्रित सादरीकरणाचा प्रकार आहे.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_FINA_02461.wav|हे क्षेत्र तर तिच्यासाठी एखादी परकीय भाषा असल्यागत आहे, परंतु तिच्या सल्लागाराने तिला चांगल्या कंपन्यांच्या शेअर्समध्ये हळूहळू गुंतवणूक करायला समजावलं.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_00414.wav|ताजमहाल हे भारतातील मुस्लीम स्थापत्याच्य सौंदर्याचे अग्रगण्य उदाहरण मानले जाते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_HEAL_03451.wav|गंमत म्हणजे या प्रत्येक प्रकारात त्याचे निदान बदलते, कारण सगळे केस हे एकसारखे वाटत असले तरी त्यांचा संबंध आपल्या शरीरातील वेगवेगळ्या सप्तधातूंशी आलेला असतो
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_OTHE_03069.wav|प्रोतिमा कबीर बेदी या प्रख्यात नृत्यांगना काही वर्षांपुर्वी मुंबई चौपाटीवर अशाच उत्स्फुर्ततेने नग्न होऊन धावल्या होत्या त्यांच्यावर अर्थातच टीकेचा भडीमार झाला होता
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_04549.wav|त्यामुळे आपल्या शरीरात कमी ऊर्जा तयार होऊन लेक्टिक आम्ल साठते आणि आपल्याला थकल्यासारखे वाटते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_OTHE_00173.wav|शहरातील रस्त्यांवर पार्कींगचे पट्टे मारण्यासह झेब्रा क्रॉसिंगचे पट्टे मारणे आवश्यक आहे.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_02773.wav|यामुळे शेतीची कामे जलद गतीने होऊ लागली.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_FINA_02444.wav|एवढंच नव्हे तर विमा कंपन्या तसेच बेंका आपल्या ग्राहकांना हप्त्याची माहिती करून देण्यासाठी तसेच इतर माहिती देण्यासाठी पोस्ट कार्डचाच वापर करतात.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_WEAT_01441.wav|बायोमेट्रिक्स म्हणजे लोकांच्या शारीरिक व वर्तणुकीशी संबंधित वैशिष्ट्यांचे मोजमाप आणि सांख्यीय विश्लेषण.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_OTHE_01959.wav|डिमेन्शियाचे रूग्ण आपलं नाव, जागेचं नाव आणि तारीख सगळ्या गोष्टी विसरू लागतो.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_02731.wav|याच कालखंडात 'किमया' या नावाने ओळखल्या जाणाऱ्या शास्त्रातील गूढवाद कमी होऊन ते वैज्ञानिक पायावर उभे राहिले.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_GENE_02488.wav|क्रिकेटशिवाय इतर खेळातील खेळाडूंना पुरेशा सुविधा मिळत नसल्याने ओलिम्पिक खेळात देशाला फार कमी पदके मिळतात, असे मत वक्त्यांनी मांडले.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_HEAL_02488.wav|जर ह्याची मात्रा शरीरामध्ये वाढली, तर लठ्ठपणा, हृदयरोग इत्याधी व्याधी उद्भवू शकतात
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_02597.wav|आपत्तीकाळात आपत्तीग्रस्तांची त्वरित सुटका करणे, आपत्तीचा प्रभाव कमी करणे, आपत्तीला धैर्यानेतोंड देणे, आपत्तींचा सामना करण्यासाठी विविध उपाय योजना राबवणेम्हणजेच 'सज्जतेसाठी पूर्वनियोजन' करणे होय.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_OTHE_01816.wav|असे म्हटले जाते की, तीन ममी सैनिकांचे असू शकतात कारण तीन ममींपैकी एका ममीच्या डोक्याला जखम आहे.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_AGRI_01965.wav|झाडांना पाणी घालताना नळीला स्प्रे टैड्स स्प्रिंकलर लावून हाताने घालतो.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_HEAL_02663.wav|सुदैवाने ते हॉस्पिटलच असल्याने तिथेच त्यांच्यावर त्वरित उपचार पण झाले
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_OTHE_01300.wav|पायाभूत सुविधा निर्मिती आणि वाणिज्यिक मार्ग निर्मितीसाठी उद्योगांना प्रोत्साहन दिले जाणार आहे.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_WEAT_03451.wav|मध्यफळीत कॉलिन डी ग्रंडहोम, अष्टपैलू मिचेल संटेनर, टॉम ब्लंडेल हे उपयुक्त योगदान देऊ शकतात.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_AGRI_00585.wav|ओक्सिजनची कमतरता असल्यामुळे पूर्ण प्रवासात खूप पाणी प्यायचा सल्ला आमच्या ग्रुप हेडने दिलेला असल्याने पाणी खूप प्यायलो.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_OTHE_01926.wav|माझा भाचा असेच 'विचित्र' काहीतरी बोलत असतो याची आठवण झाली आणि हे पुस्तक त्याला आवडेल याची खात्री वाटली .
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_WEAT_01209.wav|त्यामुळे आपण जे प्रश्न 'अटेम्प्ट' करू तेवढे पूर्ण बरोबर असतील याची खात्री आपल्याला पेपर सोडवताना येत नाही.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_HEAL_04190.wav|शरीराला अशा संपूर्ण आंत्रेतर पोषणावर ठेवावे लागते. त्यामुळे आतड्याला आवश्यक ती संपूर्ण विश्रांतीही मिळते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_01604.wav|हे सभासद कसे निवडून येतात ? प्रत्येक सभासद एका मतदारसंघाचे प्रतिनिधित्व करतो.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_HEAL_00449.wav|आयुर्वेदिक चिकित्सेवर आधारित हे डाएट शरीर आणि मेंदू दोन्हींच्या आरोग्याचे संतूलन कायम ठेवते
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_02458.wav|सुरक्षेची लष्करी बाजूमहत्त्वाची असते, परंतुतो राष्ट्रीय सुरक्षेचा एकमेव घटक नसतो.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_GENE_03414.wav|झोंबी बॉय म्हणून ओळखला जाणारा केनेडियन कलाकार रिक जेनेस्ट याने आत्महत्या करून आपली जीवनयात्रा संपवली.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_05690.wav|दह्यातून पाणी वेगळे काढले जाते. घट्ट दह्याचे तुकडे कापणे, धुणे, रगडणे इत्यादीनंतर मीठ घालणे व त्यात आवश्यक ते सूक्ष्मजीव, रंग, स्वाद मिसळून चीज तयार होण्याच्या प्रक्रियेला सुरुवात केली जाते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_03011.wav|भारताच्या उत्तर सीमेवर भूटान, बंगाल, नेपाळ आणि तिबेट यांनी वेढलेले सिक्कीम हे एक छोटे राज्य होते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_OTHE_02599.wav|यामध्ये सौंदलगा, कुर्ली, आप्पाचीवाडी, आडी, भिवशी, बेनाडी, जैनवाडी, बोळेवाडी, सिदनाळ, हुन्नरगी परिसराला अक्षरश: झोडपून काढले
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_EDUC_02044.wav|ज्वारीच्या दाण्याएवढा एअरफोन परीक्षा देणाऱ्याच्या कानात होता आणि त्याला कनेक्ट करणारं ब्लू टूथ डिव्हाईस परीक्षार्थीच्या पाठीवर लावलं होतं.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_00161.wav|इतिहासलेखन, भाषाशास्त्र, व्युत्पत्ती, व्याकरण अशा अनेक विषयांवर मूलभूत संशोधन करणारे आणि मराठी भाषेतून लेखन करणारे इतिहासकार म्हणून राजवाडे परिचित आहेत.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_HEAL_01855.wav|दलाई लामा यांच्या छातीत संसर्ग झाला असून पुढील दोन ते तीन दिवस त्यांच्यावर दिल्लीतील रुग्णालयात उपचार सुरू राहतील
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_OTHE_03402.wav|हार्टरेट मॉनिटरिंग, वर्कआउट टाइम, डिस्टन्स, केलेरी आणि एरोबिक्स यासारख्या अक्टिव्हिटीज ट्रेक होतात.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_03525.wav|इंग्रज मळेवाल्यांनी येथे नगदी पिके घेण्यास सुरुवात केली.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_POLI_01824.wav|चीनच्या तीन दिवसांच्या दौऱ्यावर असलेले परराष्ट्र मंत्री एस जयशंकर यांनी चीनचे उपाध्यक्ष वेंग किशान यांची भेट घेतली.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_AGRI_02318.wav|यासाठी 3तीन गुंठे क्षेत्राच्या मध्यभागी, झाडाच्या सावलीला छोटा गांडूळखत प्रकल्प उभा केला आहे. यामधून साधारण 3तीन महिन्याला 1एक क्विंटल गांडूळ खत मिळते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_EDUC_02606.wav|पुण्याचे माजी पोलिस आयुक्त गुलाबराव पोळ यांनी केलेले प्लंचेट पाहिल्यावर राज्य सरकार आणि पोलिसांची कीव करावीशी वाटते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_GENE_02227.wav|अमोल पालेकर यांनी दिग्दर्शक म्हणून अनेक चित्रपट केले, ज्यात नकाब आणि पहेलीसारख्या चित्रपटांचा समावेश आहे.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_WEAT_02776.wav|आम्हाला मेट्रो हवीच या आशयाचे टीशर्ट घालून शहरात ठिकठिकाणी शिवसैनिक मनोरे रचणार आहेत.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_AGRI_03122.wav|नागपूर वर्धा मार्गावर शेती असलेल्या पंढरी ढगे यांनी बैलगाडीत कापूस आणला.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_AGRI_03833.wav|रोगकारक कवक जमिनीत जिवंत राहत असल्यामुळे पिकाची फेरपालट करतात व रोगप्रतिबंधक जातीचे बी वापरतात.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_00068.wav|सीमां-द-बोव्हा या फ्रेंच विदुषीने स्त्रीवादाची मूलभूत भूमिका सिद्ध केली. स्त्रीवादी इतिहासलेखनामध्ये स्त्रियांचा अंतर्भाव करण्याबरोबर इतिहासलेखनाच्या क्षेत्रातील पुरुषप्रधान दृष्टिकोनाचा पुनर्विचार करण्यावर भर दिला गेला.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_GENE_02043.wav|अंतिम सामन्यात ब्ल्यु स्टार क्लब संघाने वेरुळच्या ए के हंडबॉल क्लबचा पराभव करीत विजेतेपद पटाकावले.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_GENE_03373.wav|कारण चंद्रावर घर बांधल तरी अजून तरी पृथ्वी ते चंद्र अशी शटल सेवा सुरू झाली नाहीये, त्यामूळे ते बांधलेल घर बघायला जाणार कोण?
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_OTHE_03841.wav|त्यामुळे मासवी आणि अलरझी यांसारख्या नामचीन हकिमांनी लिहिलेल्या पाककृतींच्या पुस्तकांना चांगलीच मागणी होती
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_HEAL_03085.wav|मानवी मेंदू हा त्याच्या जीवनात घडून गेलेल्या प्रत्येक घटनेची स्मृतीच्या रूपाने नोंन ठेवत असतो
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_AGRI_02985.wav|आंब्याच्या झाडांना दरवर्षी नियमित खते देणे अथवा औषधांची फवारणी करणे अशी काळजी क्वचितच घेतली जाते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_01391.wav|मेंडेलीव्हने आवर्तसारणी मांडली तेव्हा विज्ञानजगताला अणूच्या अंतरंगाविषयी माहिती नव्हती.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_WEAT_01596.wav|गुरुवारी सकाळी कास रस्त्याला धावण्यासाठी गेलेल्या धावपट्टूंना पट्टेरी वाघांच्या जोडीचे दर्शन झाले.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_WEAT_04032.wav|बंगल्याची किंवा घराची रेकी केल्यानंतर सेंट्रींग कामासाठी लागणाऱ्या कटावणीच्या माध्यमातून ते घराचे कुलूप उचकटून हात साफ करीत होते.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_EDUC_01415.wav|देशात ठराविक पशुपक्ष्यांच्या प्रजातीलाच दिलं जाणारं महत्त्व या पक्ष्यांच्या जीवावर उठलं आहे.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_05011.wav|त्यामुळे बाहेरील परिपथात एकाच दिशेने विद्युतधारा वाहते. या जनित्राला म्हणूनच दिष्ट जनित्र असे म्हणतात.
/root/f5-tts-marathi/datasets/syspin_marathi_female/extracted/IISc_SYSPIN_Data/IISc_SYSPINProject_Marathi_Female_Spk001_HC/wav/IISc_SYSPINProject_mr_f_BOOK_02752.wav|त्याच्या पुढचा टप्पा ' स्पिनिंग जेनी ' या यंत्राने गाठला.
