audio_file|text
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_01009.wav|खूप खूप धन्यवाद रींजा.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_SAD_00452.wav|मी कामासाठी फ्रान्सला जातो तेव्हा माझ्या कुटुंबाला मागं ठेवणं बरं वाटत नाही मला.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_02793.wav|साबुदाणा खिचडी
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NEWS_00288.wav|आकाशवाणी मुंबई मायमराठी बातमीपत्र सकाळी दहा  वाजून तीस मिनिटे
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BOOK_00393.wav|पुरे, पट्टणे, वने, उपवने ह्यांतून ती जात होती. जिकडे तिकडे राजा यशोधर व प्रधान शिरीष ह्यांची कीर्ती तिच्या कानांवर येई.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_00641.wav|म्हणजे मला असं म्हणायचंय, सामान्यपणे सरकारी शाळांची स्थिती किती केवीलवाणी असते हे आपल्या सगळ्यांना ठाऊक नाही का?
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_02050.wav|सणांच्या दिवशी, प्रचंड गर्दी असते, त्यामुळे अॅथॉरिटीज लावतात काही रिस्ट्रिक्शन्स.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_03252.wav|ओटा
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_INDIC_00579.wav|कार्तिकेयाने हाताची मूठ वळवून गणपती वर ठोसा उगारला तेव्हा गणेशाने आपल्या सोंडेने त्याचे मनगट धरले.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_03101.wav|पगडी
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BB_00029.wav|बाय वन गेट वन फ्री' डाबर अश्वगंधाच्या गोळ्यांवर उपलब्ध आहे का?
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BOOK_00674.wav|त्यात भेंडी, पडवळ, सहस्त्रफळी, दोडका, चिबूड, काकडी, कारेती इ. सोंगट्यांनी किंवा कवड्यांनी खेळण्यात ती पटाईत होती
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NEWS_00028.wav|तसेच ईद घरी राहूनच साजरी करण्याचे आवाहन केले. राज्यपाल भगत सिंग कोश्यारी यांनीही रमजान ईदनिमित्त राज्यातील नागरिकांना शुभेच्छा दिल्या आहेत .
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_00068.wav|अहमदाबाद
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_DISGUST_00176.wav|या हॉटेलच्या तरण तलावातल्या स्वच्छतेच्या अभावानं मळमळायला होतं, कारण ते लोक तो पंधरवड्यातून फक्त एकदाच स्वच्छ करतात.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_02129.wav|नाही, माझ्या मते ते फक्त तुला बिल्ला द्यायला बोलावताहेत.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_INDIC_00176.wav|यावर तो पोऱ्या म्हणाला, तुम्हा गिऱ्हाइकांना मिसळ तर गरमागरम हवी असते.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_01211.wav|आमच्या गावात दिवाळी कशी साजरी केली जाते हे बघून तुला आनंद होईल.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_INDIC_00220.wav|साठवलेल्या पैश्यातून तिच्यासाठी छोटेसे गिफ्ट आणि आवडीचे मोगर्याचे गजरेही आणणार आहोत.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_00979.wav|त्यात असलेल्या तरतुदी तुला चांगल्याप्रकारे माहिती आहेत, हो ना?
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_00322.wav|डॉ पूनम खेत्रपाल, विभागीय संचालक,  एस इ ए आर ओ डब्लू  एच ओ, विजय कुमार देव, मुख्य सचीव दिल्ली, अरविंद सिंग अध्यक्ष भारतीय़ विमानतळ प्राधिकरण आणि इतर संसद सदस्य तसेच श्रोतृवर्ग हे या कार्यक्रमात डिजीटली सहभागी झाले होते.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_01572.wav|ऑब्व्हियसली, नव्हतेच पाळले.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_02338.wav|केंद्र आणि राज्य सरकारच्या सर्वोत्तम प्रयत्नांनंतरही लक्षावधी निर्वासितांचा ताण, स्वातंत्र्यानंतरची अन्नधान्याची टंचाई आणि औद्योगिक घसरण यामुळे पश्चिम बंगाल गंभीर संकटात सापडले.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_01791.wav|तर कंगना मला सांगा की तुम्ही भाषाशास्त्रातील तुमचे पदव्युत्तर शिक्षण कुठून पूर्ण केलेत?
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_02562.wav|मला काही गोष्टी विचारायच्या आहेत.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NEWS_00324.wav|संयुक्त महाराष्ट्र लढ्यातल्या हुतात्मा वीरांना अभिवादन केल्यानंतर ते बोलत होते .
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_00944.wav|जिभली कलम पद्धतीने कलमफांदी खुंट छाट्यावर बांधून, खुंटछाट्याला संजीवकाचा वापर करून, रूजवण माध्यमात व सूक्ष्मफवारागृहात रूजवणीला ठेवतात.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_00620.wav|प्रॉक्टर अँड गॅम्बल हेल्थ लिमिटेड
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_01356.wav|बिना कटनी फाईव्ह झीरो फाईव्ह पॅसेंजर
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_00928.wav|प्राथमिक किंवा दुय्यम सिफिलीसच्या संपर्कात असलेल्यांपैकी अंदाजे तीस टक्के ते साठ टक्के लोकांना हा रोग होतो.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_SURPRISE_00304.wav|माझ्या लेखावर माझ्या बॉसच्या अभिप्रायाची मी श्वास रोखून वाट पाहत होतो, परंतु मला जेव्हा तो अजिबातच अपेक्षित नव्हता तेव्हा त्याच्याकडून अभिप्राय आला.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_00409.wav|पुर्वी ह्या गावात बहुसंख्य कोळी आगरी समाजातील लोकांची वस्ती होती.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_03122.wav|जीभ
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BOOK_00236.wav|त्यात आईबाप दूर गेलेले मी पाहिले. आणि अधिकाऱ्यांकडूनही खुलासा मागवून घेतला.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_02175.wav|अनिता देसाई
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_03040.wav|शिर्डी
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_01908.wav|झपाट्याने बदलणाऱ्या जगात आपल्याला परिवर्तनासोबतच शाश्वतता आणि स्थैर्यही तितकेच गरजेचे आहे.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_01109.wav|हाय कंकणा! तू काल आपल्या डिपार्टमेंटची मिरवणूक बघितलीस का?
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NEWS_00670.wav|' महा ई सेवा ' केंद्रातला एक सेवक नवनाथ शिंदे आणि एक खाजगी संगणक केंद्र चालवणारा हरीश वाघमारे , यांना पोलिसांनी सापळा रचून अटक केली आहे .
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_01374.wav|सारखी साइटोकाइन्स टॉउटन राक्षस पेशींच्या निर्मितीमध्ये गुंतलेली असू शकतात असे सुचवण्यात आले आहे.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_02513.wav|सात सात एकोणीसशे पासष्ट
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_INDIC_00390.wav|दीपक मोटवानी फ्रेम्स चोपन्न सत्तेचाळीस, तेराअठ्ठावन्न, सत्तेचाळीसचव्वेचाळीस.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_SAD_00376.wav|मी जिथे लहानाचा मोठा झालो त्या रमणीय शेजारच्या परिसरात मला एक घर मिळेल अशी आशा होती, पण किंमती इतक्या वाढल्या आहेत की आता ते एखाद्या दूरच्या स्वप्नासारखं वाटतं.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_00768.wav|सध्या मी खूप चिंतेत आहे.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_01689.wav|मी तुला आणखी एक संधी देऊ शकते, पण यामुळं पुन्हा इतर पेपर्सच्या तुझ्या सबमिशन्सना उशीर होण्याचं ते कारण ठरता कामा नये हे ध्यानात ठेव.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_DISGUST_00342.wav|त्या नेत्याने दुर्गंधी येणाऱ्या त्याच्या परीसराकडे बघून तिरस्काराने नाक मुरडले.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_00429.wav|आता दरवर्षी पंधरा  पुरस्कार दिले जातात आणि त्यातला कमीत कमी एक दिव्यांग व्यक्तीला द्यायचा असतो.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_00480.wav|साहेब तुम्हाला तिथे बरेच वैद्यकीय स्वयंसेवक भेटतील.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_UMANG_00038.wav|पाचशे पन्नास आठशे चव्वेचाळीस पिनकोडजवळ मला कोव्हॅक्सिन लस मिळू शकेल का?
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_02478.wav|अगं नमन, मी राहुल
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_02129.wav|प्रतिभा पाटील
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_02207.wav|कोरा चहा विकत नाही आम्ही शक्यतो, पण करतो सोय मी.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_HAPPY_00453.wav|चित्रपटातील माझ्या अभिनयासाठी थिएटर प्रेक्षकांकडून टाळ्यांचा कडकडाट झाल्यामुळे मला धन्यतेचा अनुभव आला.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_SAD_00345.wav|जेव्हा ग्राहक भरपूर साड्या पहायला  मागतात आणि नंतर एकही खरेदी न करता निघून जातात तेव्हा मला ते फारच हताश करणारं वाटतं.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_01046.wav|प्रथम, मानवी एचवनएनवन या वंशप्रकाराचा पुन्हा उदय हा एक हंगामी वंशप्रकार बनला.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_02727.wav|"मालूम जफर शाह आणि सरदार मेहमूद हे दोघेही ""उत्तरी आघाडी""चे आहेत आणि बुऱ्हाणुद्दीन रब्बानी, जे सध्या संसदेचे सदस्य आहेत, त्यांच्या नेतृत्वाखालील जमियत ए इस्लामी अफगाणिस्तानचे सदस्य आहेत."
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_02271.wav|बिनदिक्कत बोला.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_00319.wav|कोअर कोर्सेस आणि स्किल एनहान्समेंट कोर्सेस सगळ्यांसाठी सारखेच असतील.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BOOK_00799.wav|परंतु तो उपाध्यायही सर्व स्वतःच्या घरीच ठेवीत नाही. पारावर इतर उपाध्येमंडळींत तो ते वाटतो
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NEWS_00631.wav|यामुळे शेतकऱ्यांचं उत्पन्न वाढवण्यास मदत होईल , आणि ग्रामीण भागात रोजगाराच्या संधी निर्माण होतील , असं परिवहन खात्यानं म्हटलं आहे .
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_00903.wav|व्यवसायाची संधी आणि व्यवसाय विषयक कल तसेच गुणवत्ता कशा ओळखाव्यात याबद्दल त्यांनी क्लृप्त्या सांगितल्या.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_00558.wav|याशिवाय दूसरा पर्याय नाही.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_02685.wav|मी आधी म्हंटलं तसं तो पूर्वीच्या काळातील आहे.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NEWS_00399.wav|संत गजानन महाराज पालखीचं आज सोलापूर जिल्हयात आगमन झालं , गंगेवाडी कासेगाव इथं पालकमंत्री श्री विजयकुमार देशमुख यांनी पालखीचं पूजन केलं .
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_02938.wav|कुळीथ
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BOOK_00196.wav|करुणा एकटीच हळूहळू घरी आली.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_02360.wav|पुसरला व्यंकट सिंधू
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_02769.wav|प्राथमिक टाळूचे फाटे अंतर्गर्भीय काळाच्या चौथ्या आणि सातव्या आठवड्यांच्या दरम्यान विकसित होतात, तर दुय्यम टाळूचे फाटे आठव्या आणि बाराव्या भ्रूण सप्ताहादरम्यान विकसित होतात.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_02512.wav|पंचवीस चार एकोणीसशे चौसष्ट
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_SAD_00244.wav|विमान कंपनीने माझे सामान हरवण्यापासून माझी सुट्टी सुरू झाली तेव्हा मला उदासवाणे वाटत होते.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_01549.wav|फेरा समारंभ संपला की स्त्रिया चंद्रोदय होण्याची वाट बघत असतात.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_00389.wav|बायोकॉन लिमिटेड
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_00195.wav|बेटी बचाओ, बेटी पढाओ योजना
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_02862.wav|मठ्ठा
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_00347.wav|भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_01026.wav|अशा प्रकारच्या कृतीमुळे बक्षीसामुळे तुमची अभिवृत्ती व ओळख सशक्त होण्यास मदत होते.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BOOK_00073.wav|गुळगुळीत चपटे दगड.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_ANGER_00302.wav|कार्यक्रमाची संकल्पना प्रभावी असली तरी एकूण गोंधळ आणि गैरव्यवस्थापनाबद्दल मी कार्यक्रमाच्या व्यवस्थापकावर अतिशय रागावलो होतो.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_02019.wav|थिरुकुरल एक्स्प्रेस
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BOOK_00429.wav|ह्या बाजूस कापडाची दुकाने, इकडे किराणा माल. मजाच मजा.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_00809.wav|मानवाच्या प्रगतीसाठी मोबिलिटी हा कळीचा मु़द्दा बनला आहे.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_01111.wav|विशेषतः आपल्या देशातील विशेष भागामधील पेहराव फार मस्त रीप्रेझेंट केले होते.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_DIGI_00083.wav|तुम्ही माझ्या करूर वैश्य बँक खात्यातून माझ्या पेटीएम वॉलेटमध्ये सहाशे रुपये ॲड करू शकता का?
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BB_00010.wav|तुम्ही माझ्या शॉपिंग कार्टमधून इमामी सूर्यफूलाचे शुद्ध तेल हटवू शकता का
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BOOK_00917.wav|छत्रीच्या काडीचे घासून बाबुल्याने बाण केले होते. तो झाडांना बाण मारी व झाडातून चीक बाहेर पडे
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BB_00138.wav|मला खराब झालेली सेलो पुरो प्लास्टिकची स्पोर्ट्ससाठीची पाण्याची बाटली मिळाली.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_INDIC_00421.wav|परंतु दीदी झगडत राहिल्या आणि आता त्यांच्या रोपाचा वटवृक्ष कोल्हापूर, सिंधदुर्ग, पुणे असा पसरलेला दिसून येतो.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_01959.wav|उत्तराखंडमधील कुमाऊनी होळीमध्ये एका संगीतमय कार्यक्रमाचा समावेश असतो.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_02513.wav|हॅलो! मुकुंदन नायर सर बोलत आहेत का?
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_01515.wav|बरं, पण लस घेतल्यानंतर जे लोक आजारी पडतात त्यांच काय?
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BOOK_00498.wav|"दे."" अशी पतिपत्नींची बोलणी चालली होती, तो राजाचे बोलावणे आले म्हणून शिरीष निघून गेला. हेमा ती तसबीर मांडीवर घेऊन बसली होती, तो बाहेर ती बाचाबाची झाली."
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_ANGER_00029.wav|ओ मॅडम, पहिली मी आलेय इथे. माझी आहे ती जागा.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_01500.wav|पंतप्रधान नरेंद्र मोदी यांच्या अध्यक्षतेखालच्या केंद्रीय मंत्रिमंडळाने, केंद्र सरकारचे कर्मचारी आणि निवृत्तीवेतनधारकांना, जून दोन हजार बावीस रोजी संपलेल्या कालावधीत, अखिल भारतीय उपभोक्ता मूल्य निर्देशांकाच्या, बारा महिन्यांच्या टक्केवारीतील, सरासरी वृद्धीवर आधारित रकमेच्या चार इतका महागाई भत्ता आणि महागाई सवलतीचा अतिरिक्त हप्ता शून्य एक.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_02807.wav|डायमंड चतुर्भुज हाय स्पीड रेल्वे नेटवर्क, ईस्टर्न डेडिकेटेड फ्रेट कॉरिडॉर आणि वेस्टर्न डेडिकेटेड फ्रेट कॉरिडॉर हरियाणातून जातात.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_02449.wav|नाही, बायकिंग तेवढं भीतीदायक नाहीये आणि मी उगीचच सूसाट  गाडी पळवणारा रायडर नाहीये.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_01107.wav|चेती चांद
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_00541.wav|तुम्ही मतदान करायला जाण्याआधी मी तुमचं ओळखपत्र बघू शकतो का प्लीज?
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_00457.wav|अठम दिनी पूकोलम  कंसात फुलांची रांगोळी घालण्याचा पारंपरिक विधी सुरू होतो.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_00261.wav|त्यातली ट्युशन फी नॉन टॅक्सेबल असते, पण खाण्यापिण्याचा  खर्च टॅक्सेबल असतो.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NEWS_00009.wav|केवळ अपवादात्मक प्रवाशांनाच चौदा दिवसांचं घरगुती विलगीकरण राखण्यास परवानगी राहील .
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_01423.wav|प्यायला काय हवंय, साहेब?
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_02823.wav|किकबॉक्सिंग स्पर्धेच्या नियमांमुळे, सँडा लढवय्यांना नेहमीपेक्षा जास्त मर्यादा पडतात.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_01198.wav|त्याच्यात पण धक्काबुक्कीमध्ये भांडणं होतात आणि त्यात जीव जाण्याचा धोका सुद्धा निर्माण होतो, लोकल काही सोपं नसतं जाणं आणि त्याप्रमाणे जाऊन सुद्धा तिकडे जाऊन सुद्धा
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_SURPRISE_00327.wav|माझ्या सतरा वर्षांच्या भाचीने जेव्हा एका शास्त्रीय मैफलीत आपल्या आवाजाच्या रेंजने मला चकित करून सोडलं तेव्हा मी पूर्णपणे थक्क झालो.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_00440.wav|क्रिकेटसाठी विराट कोहलीला अर्जुन पुरस्कार मिळालाय.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_00074.wav|एकोणपन्नासाव्या बैठकीत परिषदेने मंजूर केलेल्या क्षमता आधारित कर आकारणी आणि विशेष कंपोजिशन योजनेवरील मंत्री गटाच्या जीवएम शिफारशींच्या अनुषंगाने, परिषदेने खालील शिफारसी केल्या आहेत
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BOOK_00659.wav|नाहीतर शिकलेली पोरं नोकरीबिकरी शोध शोध शोधतात आणि एक दिवस गावाकडं परतात, शेतात खपावसं वाटत नाही. मित्रा, महाविद्यालयात प्रवेश केल्यानंतरच्या पहिल्या महिन्यात लिहिलेल्या पत्रात इथल्या मुक्कामाच्या शेवटी तुझी जी अवस्था असेल त्याविषयी लिहून तुला नाउमेद करण्याची माझी इच्छा नाही
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_ANGER_00415.wav|दिसताना तर असं दिसतंय की सी.ई.ओ.च लफंगा होता आणि बक्कळ पैसा घेऊन फरार झालाय तो.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_02225.wav|खयाल ठुमरी गझल यांचा या काळात विस्तार झाला.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_00958.wav|की अँड का हा दोन हजार सोळा साली प्रदर्शित झालेला एक हिंदी चित्रपट आहे.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_SAD_00214.wav|नॉर्मंडीचे समुद्रकिनारे पहायचे माझ्या आयुष्यभर मनात होते पण तुम्हाला द्यायला माझ्याकडे काहीच पैसे नाहीयेत, तर तुम्ही मला तिथला रस्ता सांगू शकता का?
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_01371.wav|अगदी बघायलाच हवी अशी आहे.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_01040.wav|आमेर किल्ला
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BOOK_00265.wav|"शिरीष, आम्ही बायका हो. आम्हास आई होण्याहून अधिक आनंदाचे काय ?"" ""म्हणून तू माझे दुसरे लग्न लावीत होतीस वाटते ?"
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_01371.wav|अभ्यासात असे आढळून आले आहे की पोटॅशियम क्षार आणि फ्लोराईड्स असलेले माउथवॉश डेन्टिनची अतिसंवेदनशीलता कमी करू शकतात.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_01368.wav|चंदीगढ अमृतसर इंटरसिटी एक्स्प्रेस
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NEWS_00572.wav|मुंबई शेयर बाजार आज सुमारे दोनशे अंकांच्या वाढीसह उघडला ..
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_02700.wav|शरद
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_01705.wav|लोकमान्य टिळक टर्मिनस एर्नाकुलम दुरांतो एक्स्प्रेस
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_BOOK_01069.wav|"त्यांच्या कारकिर्दीत जिकडेतिकडे गुप्त पोलीस असत. एका इतिहासकाराने असे लिहिले आहे, की, ""त्या वेळेस प्रत्येक उशीखाली विंचू होते"
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_INDIC_00038.wav|त्यांनी पंचधातूची केलेली एक पेटी घेऊन त्यांत त्या अर्भकाला ठेवले, आणि ती पेटी समुद्रात टाकून दिली.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_INDIC_00141.wav|तसेच बृहदअरण्यक उपनीषदात सर्व सृष्टीला उद्देशुन केलेली सर्वेपि सुखिनःसंतु.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_NAMES_01770.wav|मुंबई सीएसटी पंढरपूर फास्ट पॅसेंजर
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_02594.wav|मोठ्या कालावधीसाठी गुंतवणूक करणं नेहमीचं थोडं ट्रिकी असतं.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_FEAR_00339.wav|ते थिएटर शहराच्या अशा भागात आहे जो फारसा सुरक्षित नाहीये, म्हणून मला एकटं जायचं नाही.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_CONV_01598.wav|तू स्वतःची काळजी घेण्यासाठी पुरेसा सक्षम आहेस माझ्या मते.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_WIKI_02081.wav|भारतात प्रदर्शित होण्याआधी 'सुलेमानी कीडा' लेखकने त्याचा इंडी फिल्म सर्कीटमध्ये प्रचार केला.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_INDIC_00585.wav|जेंव्हा ते चौघे जंगलातून जाऊ लागले तेव्हा दोन चित्त्यांनी त्यांच्यावर हल्ला केला.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_HAPPY_00222.wav|भारताचं माणसासकटच्या मिशनकडे लक्ष्य आहे आणि ते लवकरच प्रक्षेपित केलं जाईल हे बघून मला आनंद झाला.
/root/bonsai/indic-emotion/rasa_marathi/wavs_female/train/MAR_F_HAPPY_00290.wav|मी सकाळी माझ्या गटासोबत व्यायाम करतो तेव्हा मला परिपूर्णतेची भावना जाणवते.
